"","Overall","marker","n.fold","method","variable"
"V167035",0.773185788223082,"V1670","4","BO","6"
"V167155",0,"V1671","4","BO","6"
"V167235",0,"V1672","4","BO","6"
"V167335",0,"V1673","4","BO","6"
"V167435",7.03130803590446,"V1674","4","BO","6"
"V167535",1.96016659215559,"V1675","4","BO","6"
"V167635",0,"V1676","4","BO","6"
"V167735",0,"V1677","4","BO","6"
"V167835",1.93977261027384,"V1678","4","BO","6"
"V167935",0,"V1679","4","BO","6"
"V168035",0,"V1680","4","BO","6"
"V168155",0,"V1681","4","BO","6"
"V168235",0,"V1682","4","BO","6"
"V168335",2.70746870920099,"V1683","4","BO","6"
"V168435",0,"V1684","4","BO","6"
"V168535",0,"V1685","4","BO","6"
"V168635",0,"V1686","4","BO","6"
"V168735",6.12081066451432,"V1687","4","BO","6"
"V168835",3.53929167437982,"V1688","4","BO","6"
"V168935",0,"V1689","4","BO","6"
"V169035",0,"V1690","4","BO","6"
"V169155",0,"V1691","4","BO","6"
"V169235",2.02130976384154,"V1692","4","BO","6"
"V169335",0,"V1693","4","BO","6"
"V169435",0,"V1694","4","BO","6"
"V169535",0,"V1695","4","BO","6"
"V169635",0.729798168154337,"V1696","4","BO","6"
"V169735",0,"V1697","4","BO","6"
"V169835",0,"V1698","4","BO","6"
"V169935",0,"V1699","4","BO","6"
"V170035",0,"V1700","4","BO","6"
"V170155",0,"V1701","4","BO","6"
"V170235",0,"V1702","4","BO","6"
"V170335",13.8740383520959,"V1703","4","BO","6"
"V170435",1.24509911483503,"V1704","4","BO","6"
"V170535",0,"V1705","4","BO","6"
"V170635",0,"V1706","4","BO","6"
"V170735",0,"V1707","4","BO","6"
"V170835",0,"V1708","4","BO","6"
"V170935",0,"V1709","4","BO","6"
"V171055",0,"V1710","4","BO","6"
"V171155",0,"V1711","4","BO","6"
"V171235",0,"V1712","4","BO","6"
"V171335",2.21963885983013,"V1713","4","BO","6"
"V171435",0,"V1714","4","BO","6"
"V171535",0,"V1715","4","BO","6"
"V171635",0,"V1716","4","BO","6"
"V171735",0,"V1717","4","BO","6"
"V171835",0,"V1718","4","BO","6"
"V171935",0,"V1719","4","BO","6"
"V172035",0,"V1720","4","BO","6"
"V172155",5.71662211507745,"V1721","4","BO","6"
"V172235",0,"V1722","4","BO","6"
"V172335",0,"V1723","4","BO","6"
"V172435",0,"V1724","4","BO","6"
"V172535",0.776741355656048,"V1725","4","BO","6"
"V172635",0,"V1726","4","BO","6"
"V172735",0,"V1727","4","BO","6"
"V172835",0,"V1728","4","BO","6"
"V172935",0,"V1729","4","BO","6"
"V173035",0,"V1730","4","BO","6"
"V173155",2.38599052371954,"V1731","4","BO","6"
"V173235",1.77976221308233,"V1732","4","BO","6"
"V173335",6.06260813042557,"V1733","4","BO","6"
"V173435",0,"V1734","4","BO","6"
"V173535",0,"V1735","4","BO","6"
"V173635",0,"V1736","4","BO","6"
"V173735",0,"V1737","4","BO","6"
"V173835",0,"V1738","4","BO","6"
"V173935",0,"V1739","4","BO","6"
"V174035",0,"V1740","4","BO","6"
"V174155",0,"V1741","4","BO","6"
"V174235",0,"V1742","4","BO","6"
"V174335",0,"V1743","4","BO","6"
"V174435",0,"V1744","4","BO","6"
"V174535",0,"V1745","4","BO","6"
"V174635",0,"V1746","4","BO","6"
"V174735",0,"V1747","4","BO","6"
"V174835",0,"V1748","4","BO","6"
"V174935",1.68410218064387,"V1749","4","BO","6"
"V175035",2.44529227195623,"V1750","4","BO","6"
"V175155",0,"V1751","4","BO","6"
"V175235",5.41201046499076,"V1752","4","BO","6"
"V175335",0,"V1753","4","BO","6"
"V175435",0,"V1754","4","BO","6"
"V175535",0,"V1755","4","BO","6"
"V175635",0,"V1756","4","BO","6"
"V175735",0,"V1757","4","BO","6"
"V175835",0,"V1758","4","BO","6"
"V175935",0,"V1759","4","BO","6"
"V176035",0,"V1760","4","BO","6"
"V176155",2.65590617359167,"V1761","4","BO","6"
"V176235",0,"V1762","4","BO","6"
"V176335",0,"V1763","4","BO","6"
"V176435",1.25263484615873,"V1764","4","BO","6"
"V176535",0,"V1765","4","BO","6"
"V176635",0,"V1766","4","BO","6"
"V176735",0,"V1767","4","BO","6"
"V176835",0,"V1768","4","BO","6"
"V176935",0,"V1769","4","BO","6"
"V177035",0,"V1770","4","BO","6"
"V177155",0,"V1771","4","BO","6"
"V177235",0,"V1772","4","BO","6"
"V177335",0.762559054398869,"V1773","4","BO","6"
"V177435",0,"V1774","4","BO","6"
"V177535",0,"V1775","4","BO","6"
"V177635",0,"V1776","4","BO","6"
"V177735",0,"V1777","4","BO","6"
"V177835",0,"V1778","4","BO","6"
"V177935",0,"V1779","4","BO","6"
"V178035",0,"V1780","4","BO","6"
"V178155",7.195263041254,"V1781","4","BO","6"
"V178235",0,"V1782","4","BO","6"
"V178335",0,"V1783","4","BO","6"
"V178435",0,"V1784","4","BO","6"
"V178535",0,"V1785","4","BO","6"
"V178635",0,"V1786","4","BO","6"
"V178735",0,"V1787","4","BO","6"
"V178835",0.952392190244736,"V1788","4","BO","6"
"V178935",0,"V1789","4","BO","6"
"V179035",0,"V1790","4","BO","6"
"V179155",0,"V1791","4","BO","6"
"V179235",0,"V1792","4","BO","6"
"V179335",0,"V1793","4","BO","6"
"V179435",0,"V1794","4","BO","6"
"V179535",0,"V1795","4","BO","6"
"V179635",1.96642077990544,"V1796","4","BO","6"
"V179735",0,"V1797","4","BO","6"
"V179835",0,"V1798","4","BO","6"
"V179935",0,"V1799","4","BO","6"
"V180035",0,"V1800","4","BO","6"
"V180155",0,"V1801","4","BO","6"
"V180235",0,"V1802","4","BO","6"
"V180335",0,"V1803","4","BO","6"
"V180435",0,"V1804","4","BO","6"
"V180535",0,"V1805","4","BO","6"
"V180635",0,"V1806","4","BO","6"
"V180735",0,"V1807","4","BO","6"
"V180835",0,"V1808","4","BO","6"
"V180935",0,"V1809","4","BO","6"
"V181055",0,"V1810","4","BO","6"
"V181155",1.59788242720589,"V1811","4","BO","6"
"V181235",0,"V1812","4","BO","6"
"V181335",0,"V1813","4","BO","6"
"V181435",1.63440961275078,"V1814","4","BO","6"
"V181535",0,"V1815","4","BO","6"
"V181635",0,"V1816","4","BO","6"
"V181735",0,"V1817","4","BO","6"
"V181835",0,"V1818","4","BO","6"
"V181935",0,"V1819","4","BO","6"
"V182035",0,"V1820","4","BO","6"
"V182155",0,"V1821","4","BO","6"
"V182235",0,"V1822","4","BO","6"
"V182335",0,"V1823","4","BO","6"
"V182435",0,"V1824","4","BO","6"
"V182535",0,"V1825","4","BO","6"
"V182635",0,"V1826","4","BO","6"
"V182735",0,"V1827","4","BO","6"
"V182835",0,"V1828","4","BO","6"
"V182935",2.13876682148918,"V1829","4","BO","6"
"V183035",0,"V1830","4","BO","6"
"V183155",0,"V1831","4","BO","6"
"V183235",0,"V1832","4","BO","6"
"V183335",0,"V1833","4","BO","6"
"V183435",0,"V1834","4","BO","6"
"V183535",0,"V1835","4","BO","6"
"V183635",0,"V1836","4","BO","6"
"V183735",0,"V1837","4","BO","6"
"V183835",0,"V1838","4","BO","6"
"V183935",0,"V1839","4","BO","6"
"V184035",0,"V1840","4","BO","6"
"V184155",2.87045605690689,"V1841","4","BO","6"
"V184235",0,"V1842","4","BO","6"
"V184335",1.56602216396234,"V1843","4","BO","6"
"V184435",10.5898461095182,"V1844","4","BO","6"
"V184535",0,"V1845","4","BO","6"
"V184635",0.907218071440407,"V1846","4","BO","6"
"V184735",0,"V1847","4","BO","6"
"V184835",2.2199119608822,"V1848","4","BO","6"
"V184935",0,"V1849","4","BO","6"
"V185035",0,"V1850","4","BO","6"
"V185155",0,"V1851","4","BO","6"
"V185235",0,"V1852","4","BO","6"
"V185335",0,"V1853","4","BO","6"
"V185435",0,"V1854","4","BO","6"
"V185535",0,"V1855","4","BO","6"
"V185635",2.38749729266517,"V1856","4","BO","6"
"V185735",4.44659404395036,"V1857","4","BO","6"
"V185835",1.35918230324587,"V1858","4","BO","6"
"V185935",0,"V1859","4","BO","6"
"V186035",0,"V1860","4","BO","6"
"V186155",0,"V1861","4","BO","6"
"V186235",0,"V1862","4","BO","6"
"V186335",0,"V1863","4","BO","6"
"V186435",1.96655641154238,"V1864","4","BO","6"
"V186535",0,"V1865","4","BO","6"
"V186635",0,"V1866","4","BO","6"
"V186735",2.92845125200801,"V1867","4","BO","6"
"V186835",0,"V1868","4","BO","6"
"V186935",6.50885238114003,"V1869","4","BO","6"
"V187035",0,"V1870","4","BO","6"
"V187155",0,"V1871","4","BO","6"
"V187235",0,"V1872","4","BO","6"
"V187335",0,"V1873","4","BO","6"
"V187435",3.3371355619141,"V1874","4","BO","6"
"V187535",0,"V1875","4","BO","6"
"V187635",0,"V1876","4","BO","6"
"V187735",0,"V1877","4","BO","6"
"V187835",0,"V1878","4","BO","6"
"V187935",4.24899686386651,"V1879","4","BO","6"
"V188035",1.4968871970342,"V1880","4","BO","6"
"V188155",0,"V1881","4","BO","6"
"V188235",0,"V1882","4","BO","6"
"V188335",0,"V1883","4","BO","6"
"V188435",0,"V1884","4","BO","6"
"V188535",0,"V1885","4","BO","6"
"V188635",0,"V1886","4","BO","6"
"V188735",0,"V1887","4","BO","6"
"V188835",0,"V1888","4","BO","6"
"V188935",0,"V1889","4","BO","6"
"V189035",0,"V1890","4","BO","6"
"V189155",0,"V1891","4","BO","6"
"V189235",0,"V1892","4","BO","6"
"V189335",0,"V1893","4","BO","6"
"V189435",0,"V1894","4","BO","6"
"V189535",0,"V1895","4","BO","6"
"V189635",0,"V1896","4","BO","6"
"V189735",1.43752674410232,"V1897","4","BO","6"
"V189835",0,"V1898","4","BO","6"
"V189935",0,"V1899","4","BO","6"
"V190035",0,"V1900","4","BO","6"
"V190155",0,"V1901","4","BO","6"
"V190235",0,"V1902","4","BO","6"
"V190335",0,"V1903","4","BO","6"
"V190435",0,"V1904","4","BO","6"
"V190535",0,"V1905","4","BO","6"
"V190635",0,"V1906","4","BO","6"
"V190735",0,"V1907","4","BO","6"
"V190835",0,"V1908","4","BO","6"
"V190935",0,"V1909","4","BO","6"
"V191055",0.964541975990388,"V1910","4","BO","6"
"V191155",0,"V1911","4","BO","6"
"V191235",0,"V1912","4","BO","6"
"V191335",0,"V1913","4","BO","6"
"V191435",0,"V1914","4","BO","6"
"V191535",0,"V1915","4","BO","6"
"V191635",0,"V1916","4","BO","6"
"V191735",1.31632205872917,"V1917","4","BO","6"
"V191835",0,"V1918","4","BO","6"
"V191935",0,"V1919","4","BO","6"
"V192035",0,"V1920","4","BO","6"
"V192155",0,"V1921","4","BO","6"
"V192235",0,"V1922","4","BO","6"
"V192335",0,"V1923","4","BO","6"
"V192435",0,"V1924","4","BO","6"
"V192535",0.752082533652998,"V1925","4","BO","6"
"V192635",0,"V1926","4","BO","6"
"V192735",0,"V1927","4","BO","6"
"V192835",0,"V1928","4","BO","6"
"V192935",0,"V1929","4","BO","6"
"V193035",0,"V1930","4","BO","6"
"V193155",0,"V1931","4","BO","6"
"V193235",0,"V1932","4","BO","6"
"V193335",0,"V1933","4","BO","6"
"V193435",0,"V1934","4","BO","6"
"V193535",0,"V1935","4","BO","6"
"V193635",0,"V1936","4","BO","6"
"V193735",0.710683860817075,"V1937","4","BO","6"
"V193835",0,"V1938","4","BO","6"
"V193935",0,"V1939","4","BO","6"
"V194035",0,"V1940","4","BO","6"
"V194155",0,"V1941","4","BO","6"
"V194235",0,"V1942","4","BO","6"
"V194335",1.81488537076045,"V1943","4","BO","6"
"V194435",0,"V1944","4","BO","6"
"V194535",0,"V1945","4","BO","6"
"V194635",0,"V1946","4","BO","6"
"V194735",0,"V1947","4","BO","6"
"V194835",0,"V1948","4","BO","6"
"V194935",0,"V1949","4","BO","6"
"V195035",0,"V1950","4","BO","6"
"V195155",0,"V1951","4","BO","6"
"V195235",0,"V1952","4","BO","6"
"V195335",0,"V1953","4","BO","6"
"V195435",0,"V1954","4","BO","6"
"V195535",0,"V1955","4","BO","6"
"V195635",0,"V1956","4","BO","6"
"V195735",0,"V1957","4","BO","6"
"V195835",2.14706500527288,"V1958","4","BO","6"
"V195935",0,"V1959","4","BO","6"
"V196035",0,"V1960","4","BO","6"
"V196155",0,"V1961","4","BO","6"
"V196235",2.06215416031567,"V1962","4","BO","6"
"V196335",0,"V1963","4","BO","6"
"V196435",0,"V1964","4","BO","6"
"V196535",0,"V1965","4","BO","6"
"V196635",0,"V1966","4","BO","6"
"V196735",0,"V1967","4","BO","6"
"V196835",0.769360007088578,"V1968","4","BO","6"
"V196935",0,"V1969","4","BO","6"
"V197035",0,"V1970","4","BO","6"
"V197155",3.78941441831593,"V1971","4","BO","6"
"V197235",0,"V1972","4","BO","6"
"V197335",0,"V1973","4","BO","6"
"V197435",0,"V1974","4","BO","6"
"V197535",0,"V1975","4","BO","6"
"V197635",0,"V1976","4","BO","6"
"V197735",0,"V1977","4","BO","6"
"V197835",0,"V1978","4","BO","6"
"V197935",0,"V1979","4","BO","6"
"V198035",0,"V1980","4","BO","6"
"V198155",1.42840723002957,"V1981","4","BO","6"
"V198235",0,"V1982","4","BO","6"
"V198335",7.8131428487838,"V1983","4","BO","6"
"V198435",0,"V1984","4","BO","6"
"V198535",0,"V1985","4","BO","6"
"V198635",0,"V1986","4","BO","6"
"V198735",0,"V1987","4","BO","6"
"V198835",0,"V1988","4","BO","6"
"V198935",0,"V1989","4","BO","6"
"V199035",0,"V1990","4","BO","6"
"V199155",0,"V1991","4","BO","6"
"V199235",2.58040183916078,"V1992","4","BO","6"
"V199335",0,"V1993","4","BO","6"
"V199435",0,"V1994","4","BO","6"
"V199535",0,"V1995","4","BO","6"
"V199635",0,"V1996","4","BO","6"
"V199735",0,"V1997","4","BO","6"
"V199835",0,"V1998","4","BO","6"
"V199935",0,"V1999","4","BO","6"
"V200035",1.25967801581738,"V2000","4","BO","6"
"V200155",0,"V2001","4","BO","6"
"V200235",0,"V2002","4","BO","6"
"V200335",2.80860395312642,"V2003","4","BO","6"
"V200435",0,"V2004","4","BO","6"
"V200535",0,"V2005","4","BO","6"
"V200635",0,"V2006","4","BO","6"
"V200735",0,"V2007","4","BO","6"
"V200835",0,"V2008","4","BO","6"
"V200935",0,"V2009","4","BO","6"
"V201055",3.772027082,"V2010","4","BO","6"
"V201155",0,"V2011","4","BO","6"
"V201235",0,"V2012","4","BO","6"
"V201335",0,"V2013","4","BO","6"
"V201435",0,"V2014","4","BO","6"
"V201535",0,"V2015","4","BO","6"
"V201635",4.52607029049395,"V2016","4","BO","6"
"V201735",0,"V2017","4","BO","6"
"V201835",0,"V2018","4","BO","6"
"V201935",0,"V2019","4","BO","6"
"V202035",5.34207266853693,"V2020","4","BO","6"
"V202155",0,"V2021","4","BO","6"
"V202235",1.28845429561572,"V2022","4","BO","6"
"V202335",0,"V2023","4","BO","6"
"V202435",1.41060149501132,"V2024","4","BO","6"
"V202535",0,"V2025","4","BO","6"
"V202635",0,"V2026","4","BO","6"
"V202735",7.03950892396472,"V2027","4","BO","6"
"V202835",2.58956899846545,"V2028","4","BO","6"
"V202935",0,"V2029","4","BO","6"
"V203035",0.969408947545091,"V2030","4","BO","6"
"V203155",0,"V2031","4","BO","6"
"V203235",0,"V2032","4","BO","6"
"V203335",0,"V2033","4","BO","6"
"V203435",0,"V2034","4","BO","6"
"V203535",0,"V2035","4","BO","6"
"V203635",0,"V2036","4","BO","6"
"V203735",1.38276630435823,"V2037","4","BO","6"
"V203835",0,"V2038","4","BO","6"
"V203935",0,"V2039","4","BO","6"
"V204035",1.68011522025495,"V2040","4","BO","6"
"V204155",0,"V2041","4","BO","6"
"V204235",0,"V2042","4","BO","6"
"V204335",0,"V2043","4","BO","6"
"V204435",2.14806964069485,"V2044","4","BO","6"
"V204535",0,"V2045","4","BO","6"
"V204635",6.30134469001304,"V2046","4","BO","6"
"V204735",0,"V2047","4","BO","6"
"V204835",0,"V2048","4","BO","6"
"V204935",3.48600942826935,"V2049","4","BO","6"
"V205035",0,"V2050","4","BO","6"
"V205155",0,"V2051","4","BO","6"
"V205235",0,"V2052","4","BO","6"
"V205335",0,"V2053","4","BO","6"
"V205435",0,"V2054","4","BO","6"
"V205535",0,"V2055","4","BO","6"
"V205635",0,"V2056","4","BO","6"
"V205735",0,"V2057","4","BO","6"
"V205835",0,"V2058","4","BO","6"
"V205935",5.33430476994217,"V2059","4","BO","6"
"V206035",2.69245010155854,"V2060","4","BO","6"
"V206155",10.3555376066619,"V2061","4","BO","6"
"V206235",0,"V2062","4","BO","6"
"V206335",0,"V2063","4","BO","6"
"V206435",1.59635002792531,"V2064","4","BO","6"
"V206535",0,"V2065","4","BO","6"
"V206635",5.73209564456403,"V2066","4","BO","6"
"V206735",6.59317973154468,"V2067","4","BO","6"
"V206835",0,"V2068","4","BO","6"
"V206935",0,"V2069","4","BO","6"
"V207035",0,"V2070","4","BO","6"
"V207155",0,"V2071","4","BO","6"
"V207235",0,"V2072","4","BO","6"
"V207335",0,"V2073","4","BO","6"
"V207435",0,"V2074","4","BO","6"
"V207535",2.64955465257772,"V2075","4","BO","6"
"V207635",0,"V2076","4","BO","6"
"V207735",0,"V2077","4","BO","6"
"V207835",0,"V2078","4","BO","6"
"V207935",15.7074027893559,"V2079","4","BO","6"
"V208035",1.60222749821654,"V2080","4","BO","6"
"V208155",0,"V2081","4","BO","6"
"V208235",0,"V2082","4","BO","6"
"V208335",0,"V2083","4","BO","6"
"V208435",4.90204447159116,"V2084","4","BO","6"
"V208535",0,"V2085","4","BO","6"
"V208635",0,"V2086","4","BO","6"
"V208735",0,"V2087","4","BO","6"
"V208835",0,"V2088","4","BO","6"
"V208935",0,"V2089","4","BO","6"
"V209035",3.45643396905283,"V2090","4","BO","6"
"V209155",0,"V2091","4","BO","6"
"V209235",0,"V2092","4","BO","6"
"V209335",0,"V2093","4","BO","6"
"V209435",2.9731878153023,"V2094","4","BO","6"
"V209535",0,"V2095","4","BO","6"
"V209635",0,"V2096","4","BO","6"
"V209735",0,"V2097","4","BO","6"
"V209835",12.037921319708,"V2098","4","BO","6"
"V209935",0,"V2099","4","BO","6"
"V210055",0,"V2100","4","BO","6"
"V210155",0,"V2101","4","BO","6"
"V210235",0,"V2102","4","BO","6"
"V210335",0,"V2103","4","BO","6"
"V210435",0,"V2104","4","BO","6"
"V210535",0,"V2105","4","BO","6"
"V210635",2.30720434811409,"V2106","4","BO","6"
"V210735",11.314094445076,"V2107","4","BO","6"
"V210835",1.93703441154919,"V2108","4","BO","6"
"V210935",0,"V2109","4","BO","6"
"V211055",0,"V2110","4","BO","6"
"V211155",0,"V2111","4","BO","6"
"V211235",0,"V2112","4","BO","6"
"V211335",0,"V2113","4","BO","6"
"V211435",0,"V2114","4","BO","6"
"V211535",0,"V2115","4","BO","6"
"V211635",0,"V2116","4","BO","6"
"V211735",0,"V2117","4","BO","6"
"V211835",0,"V2118","4","BO","6"
"V211935",0,"V2119","4","BO","6"
"V212035",2.34887464057032,"V2120","4","BO","6"
"V212155",0,"V2121","4","BO","6"
"V212235",0,"V2122","4","BO","6"
"V212335",1.79408206646244,"V2123","4","BO","6"
"V212435",0,"V2124","4","BO","6"
"V212535",0,"V2125","4","BO","6"
"V212635",0,"V2126","4","BO","6"
"V212735",0,"V2127","4","BO","6"
"V212835",0,"V2128","4","BO","6"
"V212935",0,"V2129","4","BO","6"
"V213035",0,"V2130","4","BO","6"
"V213155",0,"V2131","4","BO","6"
"V213235",0,"V2132","4","BO","6"
"V213335",0,"V2133","4","BO","6"
"V213435",0,"V2134","4","BO","6"
"V213535",0,"V2135","4","BO","6"
"V213635",0,"V2136","4","BO","6"
"V213735",1.30305374559288,"V2137","4","BO","6"
"V213835",2.7829831526664,"V2138","4","BO","6"
"V213935",3.7378528719074,"V2139","4","BO","6"
"V214035",0,"V2140","4","BO","6"
"V214155",0,"V2141","4","BO","6"
"V214235",2.25377577225275,"V2142","4","BO","6"
"V214335",0,"V2143","4","BO","6"
"V214435",1.3917247931751,"V2144","4","BO","6"
"V214535",0,"V2145","4","BO","6"
"V214635",0,"V2146","4","BO","6"
"V214735",0,"V2147","4","BO","6"
"V214835",1.72199592916946,"V2148","4","BO","6"
"V214935",0,"V2149","4","BO","6"
"V215035",0,"V2150","4","BO","6"
"V215155",0,"V2151","4","BO","6"
"V215235",0,"V2152","4","BO","6"
"V215335",0,"V2153","4","BO","6"
"V215435",0,"V2154","4","BO","6"
"V215535",1.99587601058659,"V2155","4","BO","6"
"V215635",0,"V2156","4","BO","6"
"V215735",0,"V2157","4","BO","6"
"V215835",0,"V2158","4","BO","6"
"V215935",0,"V2159","4","BO","6"
"V216035",0,"V2160","4","BO","6"
"V216155",0,"V2161","4","BO","6"
"V216235",0,"V2162","4","BO","6"
"V216335",0,"V2163","4","BO","6"
"V216435",0,"V2164","4","BO","6"
"V216535",0,"V2165","4","BO","6"
"V216635",0,"V2166","4","BO","6"
"V216735",0,"V2167","4","BO","6"
"V216835",0,"V2168","4","BO","6"
"V216935",0,"V2169","4","BO","6"
"V217035",0,"V2170","4","BO","6"
"V217155",0,"V2171","4","BO","6"
"V217235",0,"V2172","4","BO","6"
"V217335",0,"V2173","4","BO","6"
"V217435",0,"V2174","4","BO","6"
"V217535",0,"V2175","4","BO","6"
"V217635",0,"V2176","4","BO","6"
"V217735",2.95763035271161,"V2177","4","BO","6"
"V217835",0,"V2178","4","BO","6"
"V217935",1.04577657771496,"V2179","4","BO","6"
"V218035",0,"V2180","4","BO","6"
"V218155",0,"V2181","4","BO","6"
"V218235",0,"V2182","4","BO","6"
"V218335",2.39091143842796,"V2183","4","BO","6"
"V218435",0,"V2184","4","BO","6"
"V218535",0,"V2185","4","BO","6"
"V218635",0,"V2186","4","BO","6"
"V218735",0.920698602116646,"V2187","4","BO","6"
"V218835",0,"V2188","4","BO","6"
"V218935",0,"V2189","4","BO","6"
"V219035",0,"V2190","4","BO","6"
"V219155",0,"V2191","4","BO","6"
"V219235",0,"V2192","4","BO","6"
"V219335",1.18487367149881,"V2193","4","BO","6"
"V219435",2.57349585451418,"V2194","4","BO","6"
"V219535",0,"V2195","4","BO","6"
"V219635",0,"V2196","4","BO","6"
"V219735",1.58262742837182,"V2197","4","BO","6"
"V219835",0,"V2198","4","BO","6"
"V219935",0,"V2199","4","BO","6"
"V220035",0,"V2200","4","BO","6"
"V220155",0,"V2201","4","BO","6"
"V220235",0,"V2202","4","BO","6"
"V220335",0,"V2203","4","BO","6"
"V220435",0,"V2204","4","BO","6"
"V220535",0,"V2205","4","BO","6"
"V220635",0,"V2206","4","BO","6"
"V220735",0,"V2207","4","BO","6"
"V220835",2.66032243650509,"V2208","4","BO","6"
"V220935",0,"V2209","4","BO","6"
"V221055",0,"V2210","4","BO","6"
"V221155",0,"V2211","4","BO","6"
"V221235",0,"V2212","4","BO","6"
"V221335",0,"V2213","4","BO","6"
"V221435",0,"V2214","4","BO","6"
"V221535",0,"V2215","4","BO","6"
"V221635",0,"V2216","4","BO","6"
"V221735",0,"V2217","4","BO","6"
"V221835",0,"V2218","4","BO","6"
"V221935",0,"V2219","4","BO","6"
"V222035",0,"V2220","4","BO","6"
"V222155",2.03674481492563,"V2221","4","BO","6"
"V222235",0,"V2222","4","BO","6"
"V222335",0,"V2223","4","BO","6"
"V222435",0,"V2224","4","BO","6"
"V222535",0,"V2225","4","BO","6"
"V222635",0,"V2226","4","BO","6"
"V222735",0,"V2227","4","BO","6"
"V222835",0,"V2228","4","BO","6"
"V222935",5.37867084243882,"V2229","4","BO","6"
"V223035",0,"V2230","4","BO","6"
"V223155",5.7107514101096,"V2231","4","BO","6"
"V223235",0,"V2232","4","BO","6"
"V223335",0,"V2233","4","BO","6"
"V223435",0,"V2234","4","BO","6"
"V223535",0,"V2235","4","BO","6"
"V223635",1.71153605945354,"V2236","4","BO","6"
"V223735",0.578849915910137,"V2237","4","BO","6"
"V223835",0,"V2238","4","BO","6"
"V223935",1.45006811075584,"V2239","4","BO","6"
"V224035",1.82352021179629,"V2240","4","BO","6"
"V224155",1.35656432558364,"V2241","4","BO","6"
"V224235",0,"V2242","4","BO","6"
"V224335",0,"V2243","4","BO","6"
"V224435",0,"V2244","4","BO","6"
"V224535",0,"V2245","4","BO","6"
"V224635",2.64614807166121,"V2246","4","BO","6"
"V224735",0,"V2247","4","BO","6"
"V224835",0,"V2248","4","BO","6"
"V224935",0,"V2249","4","BO","6"
"V225035",0,"V2250","4","BO","6"
"V225155",0,"V2251","4","BO","6"
"V225235",2.48834591954213,"V2252","4","BO","6"
"V225335",0,"V2253","4","BO","6"
"V225435",1.38748923864543,"V2254","4","BO","6"
"V225535",0,"V2255","4","BO","6"
"V225635",0,"V2256","4","BO","6"
"V225735",0,"V2257","4","BO","6"
"V225835",0,"V2258","4","BO","6"
"V225935",0,"V2259","4","BO","6"
"V226035",0,"V2260","4","BO","6"
"V226155",0,"V2261","4","BO","6"
