"","Overall","marker","n.fold","method","variable"
"V245412",0.128997173030482,"V2454","2","DT","3"
"V245812",0.127819885882971,"V2458","2","DT","3"
"V253012",0.16023037678991,"V2530","2","DT","3"
"V253112",0.16023037678991,"V2531","2","DT","3"
"V255212",0.14340815414047,"V2552","2","DT","3"
"V256312",0.131419056331787,"V2563","2","DT","3"
"V297512",0.130223568115551,"V2975","2","DT","3"
"V297612",0.144851334009126,"V2976","2","DT","3"
"V301812",0.151659930752778,"V3018","2","DT","3"
"V301912",0.15624821686329,"V3019","2","DT","3"
"V308912",0.107121684045068,"V3089","2","DT","3"
"V309012",0.107121684045075,"V3090","2","DT","3"
"V309112",0.107121684045068,"V3091","2","DT","3"
"V309212",0.114176539290648,"V3092","2","DT","3"
"V309312",0.114176539290664,"V3093","2","DT","3"
"V362712",0.167078682351763,"V3627","2","DT","3"
"V362812",0.167078682351754,"V3628","2","DT","3"
"V365212",0.188582041352492,"V3652","2","DT","3"
"V365612",0.1885820413525,"V3656","2","DT","3"
"V366012",0.1885820413525,"V3660","2","DT","3"
"V366212",0.221558084951505,"V3662","2","DT","3"
"V366312",0.221558084951505,"V3663","2","DT","3"
"V40912",0.219817775901804,"V409","2","DT","3"
"V46612",0.0706426812351566,"V466","2","DT","3"
"V46812",0.0706426812351613,"V468","2","DT","3"
"V52812",0.054610744578436,"V528","2","DT","3"
"V52912",0.0548513310604705,"V529","2","DT","3"
"V53012",0.0537556584560428,"V530","2","DT","3"
"V58412",0.297690829799542,"V584","2","DT","3"
"V58512",0.297690829799542,"V585","2","DT","3"
"V72012",0.0536420972466394,"V720","2","DT","3"
"V72512",0.0609015554544359,"V725","2","DT","3"
"V82012",0.0783128860460259,"V820","2","DT","3"
"V82112",0.0764685082298156,"V821","2","DT","3"
"V86012",0.0798974021874655,"V860","2","DT","3"
"V89102",0.132272322887764,"V89","2","DT","3"
"V90102",0.13227232288777,"V90","2","DT","3"
"V91212",0.0964250385088262,"V912","2","DT","3"
"V91412",0.0945342361304523,"V914","2","DT","3"
"V96812",0.0867473958556413,"V968","2","DT","3"
"V97112",0.147676466442877,"V971","2","DT","3"
"V97212",0.147676466442848,"V972","2","DT","3"
"V97412",0.0869678623340194,"V974","2","DT","3"
"V97512",0.0869678623340036,"V975","2","DT","3"
"V110002",0,"V1","2","DT","3"
"V210002",0,"V2","2","DT","3"
"V310002",0,"V3","2","DT","3"
"V41002",0,"V4","2","DT","3"
"V51002",0,"V5","2","DT","3"
"V61002",0,"V6","2","DT","3"
"V71002",0,"V7","2","DT","3"
"V81002",0,"V8","2","DT","3"
"V91002",0,"V9","2","DT","3"
"V101002",0,"V10","2","DT","3"
"V111002",0,"V11","2","DT","3"
"V121002",0,"V12","2","DT","3"
"V131002",0,"V13","2","DT","3"
"V141002",0,"V14","2","DT","3"
"V151002",0,"V15","2","DT","3"
"V161002",0,"V16","2","DT","3"
"V171002",0,"V17","2","DT","3"
"V181002",0,"V18","2","DT","3"
"V191002",0,"V19","2","DT","3"
"V201002",0,"V20","2","DT","3"
"V211002",0,"V21","2","DT","3"
"V221002",0,"V22","2","DT","3"
"V231002",0,"V23","2","DT","3"
"V241002",0,"V24","2","DT","3"
"V251002",0,"V25","2","DT","3"
"V261002",0,"V26","2","DT","3"
"V271002",0,"V27","2","DT","3"
"V281002",0,"V28","2","DT","3"
"V291002",0,"V29","2","DT","3"
"V301002",0,"V30","2","DT","3"
"V311002",0,"V31","2","DT","3"
"V321002",0,"V32","2","DT","3"
"V331002",0,"V33","2","DT","3"
"V341002",0,"V34","2","DT","3"
"V351002",0,"V35","2","DT","3"
"V361002",0,"V36","2","DT","3"
"V371002",0,"V37","2","DT","3"
"V381002",0,"V38","2","DT","3"
"V391002",0,"V39","2","DT","3"
"V40113",0,"V40","2","DT","3"
"V41102",0,"V41","2","DT","3"
"V42102",0,"V42","2","DT","3"
"V43102",0,"V43","2","DT","3"
"V44102",0,"V44","2","DT","3"
"V45102",0,"V45","2","DT","3"
"V46102",0,"V46","2","DT","3"
"V47102",0,"V47","2","DT","3"
"V48102",0,"V48","2","DT","3"
"V49102",0,"V49","2","DT","3"
"V50102",0,"V50","2","DT","3"
"V51102",0,"V51","2","DT","3"
"V52102",0,"V52","2","DT","3"
"V53102",0,"V53","2","DT","3"
"V54102",0,"V54","2","DT","3"
"V55102",0,"V55","2","DT","3"
"V56102",0,"V56","2","DT","3"
"V57102",0,"V57","2","DT","3"
"V58102",0,"V58","2","DT","3"
"V59102",0,"V59","2","DT","3"
"V60102",0,"V60","2","DT","3"
"V61102",0,"V61","2","DT","3"
"V62102",0,"V62","2","DT","3"
"V63102",0,"V63","2","DT","3"
"V64102",0,"V64","2","DT","3"
"V65102",0,"V65","2","DT","3"
"V66102",0,"V66","2","DT","3"
"V67102",0,"V67","2","DT","3"
"V68102",0,"V68","2","DT","3"
"V69102",0,"V69","2","DT","3"
"V70102",0,"V70","2","DT","3"
"V71102",0,"V71","2","DT","3"
"V72102",0,"V72","2","DT","3"
"V73102",0,"V73","2","DT","3"
"V74102",0,"V74","2","DT","3"
"V75102",0,"V75","2","DT","3"
"V76102",0,"V76","2","DT","3"
"V77102",0,"V77","2","DT","3"
"V78102",0,"V78","2","DT","3"
"V79102",0,"V79","2","DT","3"
"V80102",0,"V80","2","DT","3"
"V81102",0,"V81","2","DT","3"
"V82102",0,"V82","2","DT","3"
"V83102",0,"V83","2","DT","3"
"V84102",0,"V84","2","DT","3"
"V85102",0,"V85","2","DT","3"
"V86102",0,"V86","2","DT","3"
"V87102",0,"V87","2","DT","3"
"V88102",0,"V88","2","DT","3"
"V91102",0,"V91","2","DT","3"
"V92102",0,"V92","2","DT","3"
"V93102",0,"V93","2","DT","3"
"V94102",0,"V94","2","DT","3"
"V95102",0,"V95","2","DT","3"
"V96102",0,"V96","2","DT","3"
"V97102",0,"V97","2","DT","3"
"V98102",0,"V98","2","DT","3"
"V99102",0,"V99","2","DT","3"
"V100102",0,"V100","2","DT","3"
"V102102",0,"V102","2","DT","3"
"V103102",0,"V103","2","DT","3"
"V104102",0,"V104","2","DT","3"
"V105102",0,"V105","2","DT","3"
"V106102",0,"V106","2","DT","3"
"V107102",0,"V107","2","DT","3"
"V108102",0,"V108","2","DT","3"
"V109102",0,"V109","2","DT","3"
"V110102",0,"V110","2","DT","3"
"V111102",0,"V111","2","DT","3"
"V112102",0,"V112","2","DT","3"
"V113102",0,"V113","2","DT","3"
"V114102",0,"V114","2","DT","3"
"V115102",0,"V115","2","DT","3"
"V116102",0,"V116","2","DT","3"
"V117102",0,"V117","2","DT","3"
"V118102",0,"V118","2","DT","3"
"V119102",0,"V119","2","DT","3"
"V120102",0,"V120","2","DT","3"
"V121102",0,"V121","2","DT","3"
"V122102",0,"V122","2","DT","3"
"V123102",0,"V123","2","DT","3"
"V124102",0,"V124","2","DT","3"
"V125102",0,"V125","2","DT","3"
"V126102",0,"V126","2","DT","3"
"V127102",0,"V127","2","DT","3"
"V128102",0,"V128","2","DT","3"
"V129102",0,"V129","2","DT","3"
"V130102",0,"V130","2","DT","3"
"V131102",0,"V131","2","DT","3"
"V132102",0,"V132","2","DT","3"
"V133102",0,"V133","2","DT","3"
"V136102",0,"V136","2","DT","3"
"V137102",0,"V137","2","DT","3"
"V138102",0,"V138","2","DT","3"
"V139102",0,"V139","2","DT","3"
"V140102",0,"V140","2","DT","3"
"V141102",0,"V141","2","DT","3"
"V142102",0,"V142","2","DT","3"
"V143102",0,"V143","2","DT","3"
"V144102",0,"V144","2","DT","3"
"V145102",0,"V145","2","DT","3"
"V146102",0,"V146","2","DT","3"
"V147102",0,"V147","2","DT","3"
"V148102",0,"V148","2","DT","3"
"V149102",0,"V149","2","DT","3"
"V150102",0,"V150","2","DT","3"
"V151102",0,"V151","2","DT","3"
"V152102",0,"V152","2","DT","3"
"V153102",0,"V153","2","DT","3"
"V154102",0,"V154","2","DT","3"
"V155102",0,"V155","2","DT","3"
"V156102",0,"V156","2","DT","3"
"V157102",0,"V157","2","DT","3"
"V158102",0,"V158","2","DT","3"
"V159102",0,"V159","2","DT","3"
"V160102",0,"V160","2","DT","3"
"V161102",0,"V161","2","DT","3"
"V162102",0,"V162","2","DT","3"
"V163102",0,"V163","2","DT","3"
"V164102",0,"V164","2","DT","3"
"V165102",0,"V165","2","DT","3"
"V166102",0,"V166","2","DT","3"
"V167102",0,"V167","2","DT","3"
"V168102",0,"V168","2","DT","3"
"V169102",0,"V169","2","DT","3"
"V170102",0,"V170","2","DT","3"
"V171102",0,"V171","2","DT","3"
"V172102",0,"V172","2","DT","3"
"V173102",0,"V173","2","DT","3"
"V174102",0,"V174","2","DT","3"
"V175102",0,"V175","2","DT","3"
"V176102",0,"V176","2","DT","3"
"V177102",0,"V177","2","DT","3"
"V178102",0,"V178","2","DT","3"
"V179102",0,"V179","2","DT","3"
"V180102",0,"V180","2","DT","3"
"V181102",0,"V181","2","DT","3"
"V182102",0,"V182","2","DT","3"
"V183102",0,"V183","2","DT","3"
"V184102",0,"V184","2","DT","3"
"V188102",0,"V188","2","DT","3"
"V191102",0,"V191","2","DT","3"
"V192102",0,"V192","2","DT","3"
"V193102",0,"V193","2","DT","3"
"V194102",0,"V194","2","DT","3"
"V195102",0,"V195","2","DT","3"
"V196102",0,"V196","2","DT","3"
"V197102",0,"V197","2","DT","3"
"V198102",0,"V198","2","DT","3"
"V199102",0,"V199","2","DT","3"
"V200102",0,"V200","2","DT","3"
"V201102",0,"V201","2","DT","3"
"V202102",0,"V202","2","DT","3"
"V203102",0,"V203","2","DT","3"
"V204102",0,"V204","2","DT","3"
"V205102",0,"V205","2","DT","3"
"V206102",0,"V206","2","DT","3"
"V207102",0,"V207","2","DT","3"
"V208102",0,"V208","2","DT","3"
"V209102",0,"V209","2","DT","3"
"V210102",0,"V210","2","DT","3"
"V211102",0,"V211","2","DT","3"
"V212102",0,"V212","2","DT","3"
"V213102",0,"V213","2","DT","3"
"V214102",0,"V214","2","DT","3"
"V215102",0,"V215","2","DT","3"
"V216102",0,"V216","2","DT","3"
"V217102",0,"V217","2","DT","3"
"V218102",0,"V218","2","DT","3"
"V219102",0,"V219","2","DT","3"
"V220102",0,"V220","2","DT","3"
"V221102",0,"V221","2","DT","3"
"V222102",0,"V222","2","DT","3"
"V223102",0,"V223","2","DT","3"
"V224102",0,"V224","2","DT","3"
"V225102",0,"V225","2","DT","3"
"V226102",0,"V226","2","DT","3"
"V227102",0,"V227","2","DT","3"
"V228102",0,"V228","2","DT","3"
"V229102",0,"V229","2","DT","3"
"V230102",0,"V230","2","DT","3"
"V231102",0,"V231","2","DT","3"
"V232102",0,"V232","2","DT","3"
"V233102",0,"V233","2","DT","3"
"V234102",0,"V234","2","DT","3"
"V235102",0,"V235","2","DT","3"
"V236102",0,"V236","2","DT","3"
"V237102",0,"V237","2","DT","3"
"V238102",0,"V238","2","DT","3"
"V239102",0,"V239","2","DT","3"
"V240102",0,"V240","2","DT","3"
"V241102",0,"V241","2","DT","3"
"V242102",0,"V242","2","DT","3"
"V243102",0,"V243","2","DT","3"
"V244102",0,"V244","2","DT","3"
"V245102",0,"V245","2","DT","3"
"V246102",0,"V246","2","DT","3"
"V247102",0,"V247","2","DT","3"
"V248102",0,"V248","2","DT","3"
"V249102",0,"V249","2","DT","3"
"V250102",0,"V250","2","DT","3"
"V251102",0,"V251","2","DT","3"
"V252102",0,"V252","2","DT","3"
"V253102",0,"V253","2","DT","3"
"V254102",0,"V254","2","DT","3"
"V255102",0,"V255","2","DT","3"
"V256102",0,"V256","2","DT","3"
"V257102",0,"V257","2","DT","3"
"V258102",0,"V258","2","DT","3"
"V259102",0,"V259","2","DT","3"
"V260102",0,"V260","2","DT","3"
"V261102",0,"V261","2","DT","3"
"V262102",0,"V262","2","DT","3"
"V263102",0,"V263","2","DT","3"
"V264102",0,"V264","2","DT","3"
"V265102",0,"V265","2","DT","3"
"V266102",0,"V266","2","DT","3"
"V267102",0,"V267","2","DT","3"
"V268102",0,"V268","2","DT","3"
"V269102",0,"V269","2","DT","3"
"V270102",0,"V270","2","DT","3"
"V271102",0,"V271","2","DT","3"
"V272102",0,"V272","2","DT","3"
"V273102",0,"V273","2","DT","3"
"V274102",0,"V274","2","DT","3"
"V275102",0,"V275","2","DT","3"
"V276102",0,"V276","2","DT","3"
"V277102",0,"V277","2","DT","3"
"V278102",0,"V278","2","DT","3"
"V279102",0,"V279","2","DT","3"
"V280102",0,"V280","2","DT","3"
"V281102",0,"V281","2","DT","3"
"V282102",0,"V282","2","DT","3"
"V283102",0,"V283","2","DT","3"
"V284102",0,"V284","2","DT","3"
"V285102",0,"V285","2","DT","3"
"V286102",0,"V286","2","DT","3"
"V287102",0,"V287","2","DT","3"
"V288102",0,"V288","2","DT","3"
"V289102",0,"V289","2","DT","3"
"V290102",0,"V290","2","DT","3"
"V291102",0,"V291","2","DT","3"
"V292102",0,"V292","2","DT","3"
"V293102",0,"V293","2","DT","3"
"V294102",0,"V294","2","DT","3"
"V295102",0,"V295","2","DT","3"
"V296102",0,"V296","2","DT","3"
"V297102",0,"V297","2","DT","3"
"V298102",0,"V298","2","DT","3"
"V299102",0,"V299","2","DT","3"
"V300102",0,"V300","2","DT","3"
"V301102",0,"V301","2","DT","3"
"V302102",0,"V302","2","DT","3"
"V303102",0,"V303","2","DT","3"
"V304102",0,"V304","2","DT","3"
"V305102",0,"V305","2","DT","3"
"V306102",0,"V306","2","DT","3"
"V307102",0,"V307","2","DT","3"
"V308102",0,"V308","2","DT","3"
"V309102",0,"V309","2","DT","3"
"V310102",0,"V310","2","DT","3"
"V311102",0,"V311","2","DT","3"
"V312102",0,"V312","2","DT","3"
"V313102",0,"V313","2","DT","3"
"V314102",0,"V314","2","DT","3"
"V315102",0,"V315","2","DT","3"
"V316102",0,"V316","2","DT","3"
"V317102",0,"V317","2","DT","3"
"V318102",0,"V318","2","DT","3"
"V319102",0,"V319","2","DT","3"
"V320102",0,"V320","2","DT","3"
"V321102",0,"V321","2","DT","3"
"V322102",0,"V322","2","DT","3"
"V323102",0,"V323","2","DT","3"
"V324102",0,"V324","2","DT","3"
"V325102",0,"V325","2","DT","3"
"V326102",0,"V326","2","DT","3"
"V327102",0,"V327","2","DT","3"
"V328102",0,"V328","2","DT","3"
"V329102",0,"V329","2","DT","3"
"V330102",0,"V330","2","DT","3"
"V331102",0,"V331","2","DT","3"
"V332102",0,"V332","2","DT","3"
"V333102",0,"V333","2","DT","3"
"V334102",0,"V334","2","DT","3"
"V335102",0,"V335","2","DT","3"
"V336102",0,"V336","2","DT","3"
"V337102",0,"V337","2","DT","3"
"V338102",0,"V338","2","DT","3"
"V339102",0,"V339","2","DT","3"
"V340102",0,"V340","2","DT","3"
"V341102",0,"V341","2","DT","3"
"V342102",0,"V342","2","DT","3"
"V343102",0,"V343","2","DT","3"
"V344102",0,"V344","2","DT","3"
"V345102",0,"V345","2","DT","3"
"V346102",0,"V346","2","DT","3"
"V347102",0,"V347","2","DT","3"
"V348102",0,"V348","2","DT","3"
"V349102",0,"V349","2","DT","3"
"V350102",0,"V350","2","DT","3"
"V351102",0,"V351","2","DT","3"
"V352102",0,"V352","2","DT","3"
"V353102",0,"V353","2","DT","3"
"V354102",0,"V354","2","DT","3"
"V355102",0,"V355","2","DT","3"
"V356102",0,"V356","2","DT","3"
"V357102",0,"V357","2","DT","3"
"V358102",0,"V358","2","DT","3"
"V359102",0,"V359","2","DT","3"
"V360102",0,"V360","2","DT","3"
"V361102",0,"V361","2","DT","3"
"V362102",0,"V362","2","DT","3"
"V363102",0,"V363","2","DT","3"
"V364102",0,"V364","2","DT","3"
"V365102",0,"V365","2","DT","3"
"V366102",0,"V366","2","DT","3"
"V367102",0,"V367","2","DT","3"
"V368102",0,"V368","2","DT","3"
"V369102",0,"V369","2","DT","3"
"V370102",0,"V370","2","DT","3"
"V371102",0,"V371","2","DT","3"
"V372102",0,"V372","2","DT","3"
"V373102",0,"V373","2","DT","3"
"V374102",0,"V374","2","DT","3"
"V375102",0,"V375","2","DT","3"
"V376102",0,"V376","2","DT","3"
"V377102",0,"V377","2","DT","3"
"V378102",0,"V378","2","DT","3"
"V379102",0,"V379","2","DT","3"
"V380102",0,"V380","2","DT","3"
"V381102",0,"V381","2","DT","3"
"V382102",0,"V382","2","DT","3"
"V383102",0,"V383","2","DT","3"
"V384102",0,"V384","2","DT","3"
"V385102",0,"V385","2","DT","3"
"V386102",0,"V386","2","DT","3"
"V387102",0,"V387","2","DT","3"
"V388102",0,"V388","2","DT","3"
"V389102",0,"V389","2","DT","3"
"V390102",0,"V390","2","DT","3"
"V391102",0,"V391","2","DT","3"
"V392102",0,"V392","2","DT","3"
"V393102",0,"V393","2","DT","3"
"V394102",0,"V394","2","DT","3"
"V395102",0,"V395","2","DT","3"
"V396102",0,"V396","2","DT","3"
"V397102",0,"V397","2","DT","3"
"V398102",0,"V398","2","DT","3"
"V399102",0,"V399","2","DT","3"
"V400102",0,"V400","2","DT","3"
"V40122",0,"V401","2","DT","3"
"V40212",0,"V402","2","DT","3"
"V40312",0,"V403","2","DT","3"
"V40412",0,"V404","2","DT","3"
"V40512",0,"V405","2","DT","3"
"V40612",0,"V406","2","DT","3"
"V40712",0,"V407","2","DT","3"
"V40812",0,"V408","2","DT","3"
"V41012",0,"V410","2","DT","3"
"V41112",0,"V411","2","DT","3"
"V41212",0,"V412","2","DT","3"
"V41312",0,"V413","2","DT","3"
"V41412",0,"V414","2","DT","3"
"V41512",0,"V415","2","DT","3"
"V41612",0,"V416","2","DT","3"
"V41712",0,"V417","2","DT","3"
"V41812",0,"V418","2","DT","3"
"V41912",0,"V419","2","DT","3"
"V42012",0,"V420","2","DT","3"
"V42112",0,"V421","2","DT","3"
"V42212",0,"V422","2","DT","3"
"V42312",0,"V423","2","DT","3"
"V42412",0,"V424","2","DT","3"
"V42512",0,"V425","2","DT","3"
"V42612",0,"V426","2","DT","3"
"V42712",0,"V427","2","DT","3"
"V42812",0,"V428","2","DT","3"
"V42912",0,"V429","2","DT","3"
"V43012",0,"V430","2","DT","3"
"V43112",0,"V431","2","DT","3"
"V43212",0,"V432","2","DT","3"
"V43312",0,"V433","2","DT","3"
"V43412",0,"V434","2","DT","3"
"V43512",0,"V435","2","DT","3"
"V43612",0,"V436","2","DT","3"
"V43712",0,"V437","2","DT","3"
"V43812",0,"V438","2","DT","3"
"V43912",0,"V439","2","DT","3"
"V44012",0,"V440","2","DT","3"
"V44112",0,"V441","2","DT","3"
"V44212",0,"V442","2","DT","3"
"V44312",0,"V443","2","DT","3"
"V44412",0,"V444","2","DT","3"
"V44512",0,"V445","2","DT","3"
"V44612",0,"V446","2","DT","3"
"V44712",0,"V447","2","DT","3"
"V44812",0,"V448","2","DT","3"
"V44912",0,"V449","2","DT","3"
"V45012",0,"V450","2","DT","3"
"V45112",0,"V451","2","DT","3"
"V45212",0,"V452","2","DT","3"
"V45312",0,"V453","2","DT","3"
"V45412",0,"V454","2","DT","3"
"V45512",0,"V455","2","DT","3"
"V45612",0,"V456","2","DT","3"
"V45712",0,"V457","2","DT","3"
"V45812",0,"V458","2","DT","3"
"V45912",0,"V459","2","DT","3"
"V46012",0,"V460","2","DT","3"
"V46112",0,"V461","2","DT","3"
"V46212",0,"V462","2","DT","3"
"V46312",0,"V463","2","DT","3"
"V46412",0,"V464","2","DT","3"
"V46512",0,"V465","2","DT","3"
"V46712",0,"V467","2","DT","3"
"V46912",0,"V469","2","DT","3"
"V47012",0,"V470","2","DT","3"
"V47112",0,"V471","2","DT","3"
"V47212",0,"V472","2","DT","3"
"V47312",0,"V473","2","DT","3"
"V47412",0,"V474","2","DT","3"
"V47512",0,"V475","2","DT","3"
"V47612",0,"V476","2","DT","3"
"V47712",0,"V477","2","DT","3"
"V47812",0,"V478","2","DT","3"
"V47912",0,"V479","2","DT","3"
"V48012",0,"V480","2","DT","3"
"V48112",0,"V481","2","DT","3"
"V48212",0,"V482","2","DT","3"
"V48312",0,"V483","2","DT","3"
"V48412",0,"V484","2","DT","3"
"V48512",0,"V485","2","DT","3"
"V48612",0,"V486","2","DT","3"
"V48712",0,"V487","2","DT","3"
"V48812",0,"V488","2","DT","3"
"V48912",0,"V489","2","DT","3"
"V49012",0,"V490","2","DT","3"
"V49112",0,"V491","2","DT","3"
"V49212",0,"V492","2","DT","3"
"V49312",0,"V493","2","DT","3"
"V49412",0,"V494","2","DT","3"
"V49512",0,"V495","2","DT","3"
"V49612",0,"V496","2","DT","3"
"V49712",0,"V497","2","DT","3"
"V49812",0,"V498","2","DT","3"
"V49912",0,"V499","2","DT","3"
"V50012",0,"V500","2","DT","3"
"V50112",0,"V501","2","DT","3"
"V50212",0,"V502","2","DT","3"
"V50312",0,"V503","2","DT","3"
"V50412",0,"V504","2","DT","3"
"V50512",0,"V505","2","DT","3"
"V50612",0,"V506","2","DT","3"
"V50712",0,"V507","2","DT","3"
"V50812",0,"V508","2","DT","3"
"V50912",0,"V509","2","DT","3"
"V51012",0,"V510","2","DT","3"
"V51112",0,"V511","2","DT","3"
"V51212",0,"V512","2","DT","3"
"V51312",0,"V513","2","DT","3"
"V51412",0,"V514","2","DT","3"
"V51512",0,"V515","2","DT","3"
"V51612",0,"V516","2","DT","3"
"V51712",0,"V517","2","DT","3"
"V51812",0,"V518","2","DT","3"
"V51912",0,"V519","2","DT","3"
"V52012",0,"V520","2","DT","3"
"V52112",0,"V521","2","DT","3"
"V52212",0,"V522","2","DT","3"
"V52312",0,"V523","2","DT","3"
"V52412",0,"V524","2","DT","3"
"V52512",0,"V525","2","DT","3"
"V52612",0,"V526","2","DT","3"
"V52712",0,"V527","2","DT","3"
"V53112",0,"V531","2","DT","3"
"V53212",0,"V532","2","DT","3"
"V53312",0,"V533","2","DT","3"
"V53412",0,"V534","2","DT","3"
"V53512",0,"V535","2","DT","3"
"V53612",0,"V536","2","DT","3"
"V53712",0,"V537","2","DT","3"
"V53812",0,"V538","2","DT","3"
"V53912",0,"V539","2","DT","3"
"V54012",0,"V540","2","DT","3"
"V54112",0,"V541","2","DT","3"
"V54212",0,"V542","2","DT","3"
"V54312",0,"V543","2","DT","3"
"V54412",0,"V544","2","DT","3"
"V54512",0,"V545","2","DT","3"
"V54612",0,"V546","2","DT","3"
"V54712",0,"V547","2","DT","3"
"V54812",0,"V548","2","DT","3"
"V54912",0,"V549","2","DT","3"
"V55012",0,"V550","2","DT","3"
"V55112",0,"V551","2","DT","3"
"V55212",0,"V552","2","DT","3"
"V55312",0,"V553","2","DT","3"
"V55412",0,"V554","2","DT","3"
"V55512",0,"V555","2","DT","3"
"V55612",0,"V556","2","DT","3"
"V55712",0,"V557","2","DT","3"
"V55812",0,"V558","2","DT","3"
"V55912",0,"V559","2","DT","3"
"V56012",0,"V560","2","DT","3"
"V56112",0,"V561","2","DT","3"
"V56212",0,"V562","2","DT","3"
"V56312",0,"V563","2","DT","3"
"V56412",0,"V564","2","DT","3"
"V56512",0,"V565","2","DT","3"
"V56612",0,"V566","2","DT","3"
"V56712",0,"V567","2","DT","3"
"V56812",0,"V568","2","DT","3"
"V56912",0,"V569","2","DT","3"
"V57012",0,"V570","2","DT","3"
"V57112",0,"V571","2","DT","3"
"V57212",0,"V572","2","DT","3"
"V57312",0,"V573","2","DT","3"
"V57412",0,"V574","2","DT","3"
"V57512",0,"V575","2","DT","3"
"V57612",0,"V576","2","DT","3"
"V57712",0,"V577","2","DT","3"
"V57812",0,"V578","2","DT","3"
"V57912",0,"V579","2","DT","3"
"V58012",0,"V580","2","DT","3"
"V58112",0,"V581","2","DT","3"
"V58212",0,"V582","2","DT","3"
"V58312",0,"V583","2","DT","3"
"V58612",0,"V586","2","DT","3"
"V58712",0,"V587","2","DT","3"
"V58812",0,"V588","2","DT","3"
"V58912",0,"V589","2","DT","3"
"V59012",0,"V590","2","DT","3"
"V59112",0,"V591","2","DT","3"
"V59212",0,"V592","2","DT","3"
"V59312",0,"V593","2","DT","3"
"V59412",0,"V594","2","DT","3"
"V59512",0,"V595","2","DT","3"
"V59612",0,"V596","2","DT","3"
"V59712",0,"V597","2","DT","3"
"V59812",0,"V598","2","DT","3"
"V59912",0,"V599","2","DT","3"
"V60012",0,"V600","2","DT","3"
"V60112",0,"V601","2","DT","3"
"V60212",0,"V602","2","DT","3"
"V60312",0,"V603","2","DT","3"
"V60412",0,"V604","2","DT","3"
"V60512",0,"V605","2","DT","3"
"V60612",0,"V606","2","DT","3"
"V60712",0,"V607","2","DT","3"
"V60812",0,"V608","2","DT","3"
"V60912",0,"V609","2","DT","3"
"V61012",0,"V610","2","DT","3"
"V61112",0,"V611","2","DT","3"
"V61212",0,"V612","2","DT","3"
"V61312",0,"V613","2","DT","3"
"V61412",0,"V614","2","DT","3"
"V61512",0,"V615","2","DT","3"
"V61612",0,"V616","2","DT","3"
"V61712",0,"V617","2","DT","3"
"V61812",0,"V618","2","DT","3"
"V61912",0,"V619","2","DT","3"
"V62012",0,"V620","2","DT","3"
"V62112",0,"V621","2","DT","3"
"V62212",0,"V622","2","DT","3"
"V62312",0,"V623","2","DT","3"
"V62412",0,"V624","2","DT","3"
"V62512",0,"V625","2","DT","3"
"V62612",0,"V626","2","DT","3"
"V62712",0,"V627","2","DT","3"
"V62812",0,"V628","2","DT","3"
"V62912",0,"V629","2","DT","3"
"V63012",0,"V630","2","DT","3"
"V63112",0,"V631","2","DT","3"
"V63212",0,"V632","2","DT","3"
"V63312",0,"V633","2","DT","3"
"V63412",0,"V634","2","DT","3"
"V63512",0,"V635","2","DT","3"
"V63612",0,"V636","2","DT","3"
"V63712",0,"V637","2","DT","3"
"V63812",0,"V638","2","DT","3"
"V63912",0,"V639","2","DT","3"
"V64012",0,"V640","2","DT","3"
"V64112",0,"V641","2","DT","3"
"V64212",0,"V642","2","DT","3"
"V64312",0,"V643","2","DT","3"
"V64412",0,"V644","2","DT","3"
"V64512",0,"V645","2","DT","3"
"V64612",0,"V646","2","DT","3"
"V64712",0,"V647","2","DT","3"
"V64812",0,"V648","2","DT","3"
"V64912",0,"V649","2","DT","3"
"V65012",0,"V650","2","DT","3"
"V65112",0,"V651","2","DT","3"
"V65212",0,"V652","2","DT","3"
"V65312",0,"V653","2","DT","3"
"V65412",0,"V654","2","DT","3"
"V65512",0,"V655","2","DT","3"
"V65612",0,"V656","2","DT","3"
